,g,id,ancestry,pop,female_parent,male_parent
2754,1,2754,1,0,219,483
2755,1,2755,1,0,220,570
2756,1,2756,0.5,0,1108,637
2757,1,2757,0.5,0,1019,454
2758,1,2758,0.5,0,257,1198
2759,1,2759,1,0,287,553
2760,1,2760,0.5,0,957,541
2761,1,2761,0,0,983,1213
2762,1,2762,1,0,265,764
2763,1,2763,1,0,60,715
2764,1,2764,0.5,0,25,1472
2765,1,2765,0.5,0,181,1433
2766,1,2766,1,0,297,702
2767,1,2767,1,0,385,677
2768,1,2768,0,0,1154,1296
2769,1,2769,0,0,1060,1230
2770,1,2770,0.5,0,1048,443
2771,1,2771,0.5,0,912,649
2772,1,2772,0.5,0,270,1297
2773,1,2773,0.5,0,177,1347
2774,1,2774,0,0,995,1506
2775,1,2775,1,0,83,486
2776,1,2776,0.5,0,192,1372
2777,1,2777,0.5,0,1080,595
2778,1,2778,0.5,0,345,1522
2779,1,2779,1,0,286,550
2780,1,2780,1,0,128,567
2781,1,2781,0.5,0,965,611
2782,1,2782,1,0,341,620
2783,1,2783,0.5,0,334,1446
2784,1,2784,0.5,0,88,1326
2785,1,2785,1,0,65,765
2786,1,2786,0.5,0,105,1491
2787,1,2787,0.5,0,1085,715
2788,1,2788,1,0,173,676
2789,1,2789,1,0,304,668
2790,1,2790,0,0,978,1289
2791,1,2791,0.5,0,294,1350
2792,1,2792,0,0,1074,1559
2793,1,2793,0,0,1093,1330
2794,1,2794,0,0,1012,1458
2795,1,2795,0,0,879,1418
2796,1,2796,0.5,0,319,1290
2797,1,2797,0.5,0,324,1518
2798,1,2798,0.5,0,98,1340
2799,1,2799,0.5,0,938,493
2800,1,2800,1,0,141,679
2801,1,2801,0.5,0,146,1594
2802,1,2802,0.5,0,841,567
2803,1,2803,0.5,0,101,1405
2804,1,2804,0.5,0,326,1508
2805,1,2805,0.5,0,932,755
2806,1,2806,0.5,0,176,1312
2807,1,2807,1,0,237,494
2808,1,2808,0.5,0,71,1503
2809,1,2809,0.5,0,1024,406
2810,1,2810,0.5,0,798,566
2811,1,2811,0.5,0,1127,742
2812,1,2812,0.5,0,1081,430
2813,1,2813,1,0,3,625
2814,1,2814,0.5,0,233,1234
2815,1,2815,1,0,264,781
2816,1,2816,1,0,385,684
2817,1,2817,1,0,39,712
2818,1,2818,1,0,6,475
2819,1,2819,0.5,0,964,408
2820,1,2820,1,0,305,682
2821,1,2821,0,0,839,1550
2822,1,2822,0,0,986,1273
2823,1,2823,0.5,0,988,772
2824,1,2824,0,0,791,1288
2825,1,2825,1,0,99,580
2826,1,2826,1,0,373,743
2827,1,2827,0,0,1025,1433
2828,1,2828,1,0,0,752
2829,1,2829,0.5,0,807,405
2830,1,2830,0.5,0,973,731
2831,1,2831,0.5,0,364,1472
2832,1,2832,0,0,971,1346
2833,1,2833,0.5,0,249,1202
2834,1,2834,1,0,358,504
2835,1,2835,0,0,838,1521
2836,1,2836,0.5,0,348,1290
2837,1,2837,0.5,0,128,1519
2838,1,2838,0.5,0,1114,751
2839,1,2839,0.5,0,1115,711
2840,1,2840,0,0,977,1538
2841,1,2841,1,0,378,528
2842,1,2842,0.5,0,112,1371
2843,1,2843,0,0,1117,1442
2844,1,2844,0.5,0,300,1585
2845,1,2845,0,0,904,1338
2846,1,2846,0.5,0,183,1373
2847,1,2847,0.5,0,40,1384
2848,1,2848,0.5,0,1032,668
2849,1,2849,0.5,0,186,1323
2850,1,2850,0,0,1034,1458
2851,1,2851,0.5,0,892,513
2852,1,2852,0.5,0,885,558
2853,1,2853,0,0,1194,1298
2854,1,2854,1,0,208,750
2855,1,2855,0.5,0,312,1311
2856,1,2856,0,0,1035,1461
2857,1,2857,1,0,374,681
2858,1,2858,0.5,0,87,1565
2859,1,2859,1,0,394,462
2860,1,2860,0,0,910,1245
2861,1,2861,0.5,0,990,577
2862,1,2862,0,0,992,1342
2863,1,2863,1,0,381,783
2864,1,2864,0.5,0,931,429
2865,1,2865,0.5,0,833,741
2866,1,2866,0,0,792,1483
2867,1,2867,0.5,0,326,1536
2868,1,2868,1,0,204,674
2869,1,2869,1,0,22,400
2870,1,2870,0.5,0,892,698
2871,1,2871,1,0,244,407
2872,1,2872,0.5,0,889,556
2873,1,2873,0.5,0,1096,587
2874,1,2874,0.5,0,263,1403
2875,1,2875,0,0,1162,1218
2876,1,2876,0.5,0,109,1360
2877,1,2877,1,0,182,531
2878,1,2878,1,0,256,576
2879,1,2879,1,0,117,647
2880,1,2880,0.5,0,1174,699
2881,1,2881,0.5,0,1030,636
2882,1,2882,0,0,915,1436
2883,1,2883,0.5,0,1133,674
2884,1,2884,0.5,0,1112,504
2885,1,2885,0.5,0,174,1492
2886,1,2886,0.5,0,828,708
2887,1,2887,0.5,0,1184,544
2888,1,2888,1,0,128,424
2889,1,2889,1,0,230,519
2890,1,2890,0,0,1043,1360
2891,1,2891,0,0,821,1571
2892,1,2892,0.5,0,1023,713
2893,1,2893,1,0,75,491
2894,1,2894,0,0,899,1519
2895,1,2895,0.5,0,959,455
2896,1,2896,0.5,0,874,682
2897,1,2897,0.5,0,90,1252
2898,1,2898,1,0,44,669
2899,1,2899,0.5,0,950,668
2900,1,2900,0,0,1122,1212
2901,1,2901,0.5,0,1127,710
2902,1,2902,0.5,0,287,1257
2903,1,2903,0.5,0,843,592
2904,1,2904,1,0,77,599
2905,1,2905,1,0,204,396
2906,1,2906,1,0,386,540
2907,1,2907,0,0,927,1408
2908,1,2908,0,0,1161,1556
2909,1,2909,0.5,0,381,1544
2910,1,2910,0,0,1065,1279
2911,1,2911,0.5,0,213,1498
2912,1,2912,0.5,0,356,1274
2913,1,2913,0,0,829,1295
2914,1,2914,0,0,970,1291
2915,1,2915,0.5,0,297,1221
2916,1,2916,1,0,310,513
2917,1,2917,0.5,0,226,1497
2918,1,2918,0.5,0,52,1468
2919,1,2919,0,0,1107,1341
2920,1,2920,0.5,0,796,783
2921,1,2921,0,0,942,1388
2922,1,2922,1,0,187,566
2923,1,2923,1,0,139,652
2924,1,2924,1,0,197,685
2925,1,2925,0.5,0,1090,648
2926,1,2926,0.5,0,130,1380
2927,1,2927,1,0,29,461
2928,1,2928,0.5,0,192,1235
2929,1,2929,0.5,0,203,1291
2930,1,2930,0.5,0,106,1320
2931,1,2931,0.5,0,315,1545
2932,1,2932,0.5,0,208,1443
2933,1,2933,0.5,0,3,1506
2934,1,2934,1,0,240,575
2935,1,2935,0,0,1080,1228
2936,1,2936,0.5,0,851,616
2937,1,2937,0.5,0,274,1377
2938,1,2938,0.5,0,989,467
2939,1,2939,0,0,1040,1343
2940,1,2940,1,0,42,628
2941,1,2941,0,0,1172,1228
2942,1,2942,0,0,1057,1558
2943,1,2943,0.5,0,96,1317
2944,1,2944,1,0,79,552
2945,1,2945,0.5,0,807,522
2946,1,2946,0.5,0,1030,726
2947,1,2947,0.5,0,376,1359
2948,1,2948,0,0,1119,1542
2949,1,2949,1,0,40,535
2950,1,2950,0.5,0,175,1508
2951,1,2951,0,0,942,1368
2952,1,2952,0.5,0,357,1445
2953,1,2953,0.5,0,360,1229
2954,1,2954,1,0,230,457
2955,1,2955,0.5,0,825,717
2956,1,2956,0.5,0,365,1429
2957,1,2957,1,0,140,572
2958,1,2958,0.5,0,152,1516
2959,1,2959,1,0,386,446
2960,1,2960,0.5,0,198,1478
2961,1,2961,0.5,0,119,1238
2962,1,2962,0,0,827,1440
2963,1,2963,0.5,0,372,1521
2964,1,2964,1,0,58,610
2965,1,2965,0.5,0,389,1527
2966,1,2966,0.5,0,939,654
2967,1,2967,0.5,0,103,1591
2968,1,2968,1,0,122,479
2969,1,2969,0,0,1082,1253
2970,1,2970,1,0,134,758
2971,1,2971,0,0,839,1221
2972,1,2972,0.5,0,310,1545
2973,1,2973,0.5,0,188,1431
2974,1,2974,0.5,0,807,538
2975,1,2975,0,0,1095,1303
2976,1,2976,0.5,0,1018,418
2977,1,2977,0.5,0,1101,436
2978,1,2978,0.5,0,955,456
2979,1,2979,0,0,847,1397
2980,1,2980,0.5,0,839,452
2981,1,2981,1,0,316,556
2982,1,2982,1,0,375,449
2983,1,2983,0.5,0,33,1241
2984,1,2984,0,0,1082,1205
2985,1,2985,0.5,0,1156,495
2986,1,2986,0.5,0,1044,433
2987,1,2987,0.5,0,107,1548
2988,1,2988,0,0,1177,1286
2989,1,2989,0.5,0,13,1420
2990,1,2990,0.5,0,217,1336
2991,1,2991,0.5,0,178,1291
2992,1,2992,1,0,256,472
2993,1,2993,0.5,0,203,1530
2994,1,2994,1,0,391,711
2995,1,2995,0.5,0,1072,439
2996,1,2996,0.5,0,1083,463
2997,1,2997,0.5,0,1162,435
2998,1,2998,1,0,38,741
2999,1,2999,0.5,0,116,1386
3000,1,3000,1,0,294,707
3001,1,3001,0.5,0,144,1515
3002,1,3002,1,0,124,604
3003,1,3003,0,0,1166,1247
3004,1,3004,0.5,0,231,1533
3005,1,3005,0.5,0,1130,614
3006,1,3006,0.5,0,826,583
3007,1,3007,0.5,0,352,1485
3008,1,3008,1,0,144,484
3009,1,3009,0.5,0,968,479
3010,1,3010,0.5,0,1105,727
3011,1,3011,1,0,1,405
3012,1,3012,0,0,931,1489
3013,1,3013,1,0,8,545
3014,1,3014,0,0,1001,1331
3015,1,3015,1,0,71,416
3016,1,3016,0.5,0,915,671
3017,1,3017,0,0,1077,1501
3018,1,3018,1,0,272,775
3019,1,3019,1,0,305,400
3020,1,3020,0.5,0,229,1566
3021,1,3021,0.5,0,115,1406
3022,1,3022,0.5,0,115,1554
3023,1,3023,0.5,0,1047,604
3024,1,3024,0.5,0,380,1463
3025,1,3025,0,0,1138,1419
3026,1,3026,0.5,0,149,1287
3027,1,3027,0.5,0,1056,596
3028,1,3028,1,0,169,407
3029,1,3029,0.5,0,368,1373
3030,1,3030,0.5,0,866,504
3031,1,3031,0.5,0,1118,704
3032,1,3032,0.5,0,69,1336
3033,1,3033,0.5,0,1172,595
3034,1,3034,0.5,0,282,1199
3035,1,3035,0.5,0,1116,706
3036,1,3036,0.5,0,984,526
3037,1,3037,0.5,0,1005,621
3038,1,3038,0,0,1191,1232
3039,1,3039,0,0,853,1200
3040,1,3040,1,0,331,519
3041,1,3041,0.5,0,16,1267
3042,1,3042,0,0,1022,1411
3043,1,3043,0,0,906,1434
3044,1,3044,0,0,1139,1469
3045,1,3045,1,0,43,684
3046,1,3046,0,0,946,1481
3047,1,3047,1,0,293,582
3048,1,3048,0,0,915,1497
3049,1,3049,0.5,0,320,1197
3050,1,3050,0.5,0,364,1455
3051,1,3051,1,0,78,698
3052,1,3052,0.5,0,363,1266
3053,1,3053,0,0,870,1543
3054,1,3054,0,0,1038,1269
3055,1,3055,0.5,0,175,1583
3056,1,3056,0.5,0,11,1228
3057,1,3057,1,0,340,533
3058,1,3058,0.5,0,98,1531
3059,1,3059,1,0,282,426
3060,1,3060,0,0,1064,1436
3061,1,3061,0.5,0,1135,777
3062,1,3062,0.5,0,395,1347
3063,1,3063,0.5,0,880,665
3064,1,3064,0.5,0,172,1203
3065,1,3065,0,0,872,1506
3066,1,3066,0,0,1101,1381
3067,1,3067,0.5,0,1106,534
3068,1,3068,1,0,170,508
3069,1,3069,0,0,943,1216
3070,1,3070,1,0,145,521
3071,1,3071,0.5,0,1174,627
3072,1,3072,0,0,944,1468
3073,1,3073,0.5,0,1007,757
3074,1,3074,0.5,0,292,1237
3075,1,3075,1,0,154,571
3076,1,3076,0.5,0,84,1571
3077,1,3077,0.5,0,913,402
3078,1,3078,1,0,16,760
3079,1,3079,0,0,1068,1375
3080,1,3080,1,0,372,682
3081,1,3081,1,0,215,727
3082,1,3082,0,0,1188,1559
3083,1,3083,0.5,0,845,460
3084,1,3084,0.5,0,1048,537
3085,1,3085,1,0,222,596
3086,1,3086,0,0,962,1515
3087,1,3087,0,0,930,1526
3088,1,3088,0.5,0,914,521
3089,1,3089,0,0,879,1594
3090,1,3090,1,0,172,656
3091,1,3091,1,0,118,539
3092,1,3092,1,0,278,486
3093,1,3093,1,0,73,570
3094,1,3094,0.5,0,1004,510
3095,1,3095,0,0,994,1279
3096,1,3096,1,0,64,474
3097,1,3097,0,0,813,1285
3098,1,3098,0.5,0,1133,745
3099,1,3099,0.5,0,347,1450
3100,1,3100,0.5,0,284,1523
3101,1,3101,0.5,0,1158,601
3102,1,3102,0.5,0,1174,694
3103,1,3103,0.5,0,1006,481
3104,1,3104,0.5,0,949,674
3105,1,3105,1,0,335,771
3106,1,3106,0.5,0,124,1534
3107,1,3107,0,0,885,1587
3108,1,3108,0.5,0,130,1537
3109,1,3109,1,0,336,452
3110,1,3110,0.5,0,294,1285
3111,1,3111,0.5,0,1054,561
3112,1,3112,1,0,206,527
3113,1,3113,0.5,0,371,1593
3114,1,3114,0.5,0,903,569
3115,1,3115,0.5,0,919,590
3116,1,3116,0.5,0,345,1502
3117,1,3117,1,0,321,682
3118,1,3118,1,0,377,541
3119,2,3119,0.5,0,2314,2649
3120,2,3120,0.75,0,2391,2095
3121,2,3121,0.75,0,1877,3092
3122,2,3122,0.5,0,2567,2196
3123,2,3123,1,0,2576,3112
3124,2,3124,0.5,0,2515,2713
3125,2,3125,0.5,0,2820,2010
3126,2,3126,0.5,0,1649,1731
3127,2,3127,0.25,0,3039,2531
3128,2,3128,0.25,0,1644,2727
3129,2,3129,0.5,0,2422,2677
3130,2,3130,0.5,0,2938,1973
3131,2,3131,0.5,0,1771,1882
3132,2,3132,0.75,0,2101,3028
3133,2,3133,0.75,0,1653,2911
3134,2,3134,0.25,0,2684,1802
3135,2,3135,0.5,0,2556,1601
3136,2,3136,0.5,0,2439,2723
3137,2,3137,0.5,0,2994,2299
3138,2,3138,1,0,2173,1770
3139,2,3139,1,0,2119,1983
3140,2,3140,0.75,0,2067,2518
3141,2,3141,0.75,0,1640,2603
3142,2,3142,0.5,0,2833,2153
3143,2,3143,0.75,0,2449,1725
3144,2,3144,0.5,0,1614,3028
3145,2,3145,0.5,0,1805,2945
3146,2,3146,0.75,0,2905,1795
3147,2,3147,0.75,0,2200,2825
3148,2,3148,0.5,0,2527,2361
3149,2,3149,0.5,0,2150,2466
3150,2,3150,0.75,0,2344,2398
3151,2,3151,0.25,0,1607,1956
3152,2,3152,0.5,0,2614,2863
3153,2,3153,0.75,0,2974,1955
3154,2,3154,0,0,1675,3066
3155,2,3155,0.75,0,2538,2237
3156,2,3156,0.75,0,2972,2954
3157,2,3157,0.5,0,1975,2827
3158,2,3158,0.75,0,2412,3015
3159,2,3159,0.5,0,2873,2410
3160,2,3160,0.75,0,2497,1924
3161,2,3161,0.75,0,2346,2307
3162,2,3162,0.25,0,2647,1944
3163,2,3163,0,0,2913,2620
3164,2,3164,0.5,0,1826,2939
3165,2,3165,0.75,0,1729,2048
3166,2,3166,0.75,0,1888,2191
3167,2,3167,0.5,0,2101,3104
3168,2,3168,0,0,2793,1750
3169,2,3169,0.75,0,1999,1629
3170,2,3170,0.25,0,2386,1996
3171,2,3171,0.5,0,1771,3034
3172,2,3172,0.5,0,2432,2927
3173,2,3173,0.25,0,2025,1665
3174,2,3174,0.5,0,1701,1708
3175,2,3175,0.75,0,2492,2479
3176,2,3176,0,0,1773,2105
3177,2,3177,0.75,0,3040,2808
3178,2,3178,0.5,0,2359,2817
3179,2,3179,0.25,0,1919,2805
3180,2,3180,0.5,0,2776,2407
3181,2,3181,0.5,0,2946,2920
3182,2,3182,0,0,2001,2845
3183,2,3183,0.5,0,2147,1916
3184,2,3184,0.5,0,1811,2638
3185,2,3185,0.25,0,2370,2305
3186,2,3186,0.5,0,2574,1878
3187,2,3187,1,0,2242,2693
3188,2,3188,0.25,0,2233,2872
3189,2,3189,0.25,0,2123,2131
3190,2,3190,0.5,0,2403,2378
3191,2,3191,0.75,0,2780,2773
3192,2,3192,0.5,0,1922,1987
3193,2,3193,0.75,0,2471,2529
3194,2,3194,0.25,0,2323,2645
3195,2,3195,0,0,2942,2951
3196,2,3196,0.5,0,1633,2156
3197,2,3197,0.5,0,2278,2658
3198,2,3198,0.5,0,2876,2911
3199,2,3199,0,0,2429,1666
3200,2,3200,0.25,0,3017,1657
3201,2,3201,0.5,0,2070,2402
3202,2,3202,0.75,0,1669,2473
3203,2,3203,0.5,0,1630,2639
3204,2,3204,0.25,0,2548,2131
3205,2,3205,0.25,0,1765,3014
3206,2,3206,0.25,0,3098,1883
3207,2,3207,0.5,0,2172,2586
3208,2,3208,0.25,0,2724,2587
3209,2,3209,0.25,0,1940,1858
3210,2,3210,1,0,2258,2922
3211,2,3211,0,0,2795,1800
3212,2,3212,1,0,2906,3059
3213,2,3213,0,0,2948,2642
3214,2,3214,0.5,0,2918,1818
3215,2,3215,0.25,0,2757,2523
3216,2,3216,0.5,0,2240,1774
3217,2,3217,0.5,0,1990,2740
3218,2,3218,0.75,0,2973,2027
3219,2,3219,0.75,0,1649,2898
3220,2,3220,0.5,0,2909,2387
3221,2,3221,0.25,0,2812,1613
3222,2,3222,0.5,0,2013,2436
3223,2,3223,0.25,0,2758,2040
3224,2,3224,0.25,0,1607,1780
3225,2,3225,0.25,0,2239,1780
3226,2,3226,0.5,0,2454,2387
3227,2,3227,0.25,0,2569,2777
3228,2,3228,0,0,2488,1613
3229,2,3229,0,0,2136,1839
3230,2,3230,0.75,0,2972,2230
3231,2,3231,0.25,0,2208,1752
3232,2,3232,0.5,0,2728,1599
3233,2,3233,0.75,0,2959,1767
3234,2,3234,0.5,0,1816,2738
3235,2,3235,0.75,0,2039,2786
3236,2,3236,0.75,0,2367,2641
3237,2,3237,0,0,1727,1906
3238,2,3238,0.5,0,2420,1639
3239,2,3239,0.25,0,2421,2691
3240,2,3240,0.5,0,2147,3035
3241,2,3241,0,0,2427,2002
3242,2,3242,0.5,0,1692,2895
3243,2,3243,0.75,0,1981,2517
3244,2,3244,1,0,2834,1711
3245,2,3245,0.25,0,2157,2999
3246,2,3246,0.5,0,2058,3090
3247,2,3247,1,0,1790,1711
3248,2,3248,1,0,2119,3112
3249,2,3249,0.25,0,1726,2296
3250,2,3250,0.25,0,2653,3071
3251,2,3251,0.75,0,2110,3028
3252,2,3252,0.5,0,2876,1916
3253,2,3253,0.5,0,3098,2977
3254,2,3254,0.5,0,2675,2525
3255,2,3255,0.25,0,2082,2783
3256,2,3256,0.25,0,2203,2327
3257,2,3257,0.5,0,2811,2374
3258,2,3258,1,0,2385,3047
3259,2,3259,0.25,0,2224,2134
3260,2,3260,1,0,3081,2720
3261,2,3261,0.5,0,2236,1994
3262,2,3262,0.75,0,2272,2316
3263,2,3263,0.25,0,2073,1738
3264,2,3264,0.75,0,3008,1858
3265,2,3265,0.25,0,1911,2072
3266,2,3266,0.25,0,2452,1706
3267,2,3267,0.25,0,1602,2428
3268,2,3268,0.5,0,1985,3084
3269,2,3269,0.25,0,2575,2022
3270,2,3270,0.5,0,2211,2481
3271,2,3271,0.5,0,2050,2912
3272,2,3272,0.5,0,2260,3037
3273,2,3273,0.75,0,2778,2916
3274,2,3274,0.25,0,2161,2715
3275,2,3275,1,0,2970,3112
3276,2,3276,1,0,2090,2636
3277,2,3277,0.25,0,3069,3034
3278,2,3278,1,0,2140,1679
3279,2,3279,0.5,0,2574,2135
3280,2,3280,1,0,2709,2191
3281,2,3281,0.75,0,2437,1923
3282,2,3282,0.75,0,2302,2027
3283,2,3283,0.5,0,1834,2252
3284,2,3284,0.25,0,2114,2221
3285,2,3285,0.75,0,2608,2392
3286,2,3286,0.75,0,2884,2657
3287,2,3287,1,0,2162,2328
3288,2,3288,0.25,0,2073,3054
3289,2,3289,0.5,0,2070,2339
3290,2,3290,0.5,0,2162,1750
3291,2,3291,0.25,0,2921,2872
3292,2,3292,0.25,0,1943,2979
3293,2,3293,0.25,0,1667,2399
3294,2,3294,0.5,0,1744,2019
3295,2,3295,0.75,0,1915,2990
3296,2,3296,0.5,0,1816,1663
3297,2,3297,0.25,0,1871,2929
3298,2,3298,0.75,0,1689,2586
3299,2,3299,0.5,0,2688,1799
3300,2,3300,0.5,0,2984,1809
3301,2,3301,0.5,0,1844,2135
3302,2,3302,0.5,0,3042,2279
3303,2,3303,0.5,0,2819,2436
3304,2,3304,0.5,0,2217,3024
3305,2,3305,0.5,0,3091,2919
3306,2,3306,0,0,2514,3046
3307,2,3307,1,0,2125,2629
3308,2,3308,0.5,0,2959,1666
3309,2,3309,0.5,0,2263,1625
3310,2,3310,0.75,0,2881,2482
3311,2,3311,0,0,2382,2751
3312,2,3312,0.75,0,2144,3037
3313,2,3313,0.75,0,1720,1756
3314,2,3314,0.75,0,2271,2246
3315,2,3315,0.5,0,2042,2594
3316,2,3316,0.75,0,2970,1909
3317,2,3317,0.75,0,2013,2879
3318,2,3318,0.5,0,1622,1829
3319,2,3319,0.25,0,2724,2011
3320,2,3320,0.75,0,1630,2940
3321,2,3321,1,0,2536,2828
3322,2,3322,0,0,2082,2046
3323,2,3323,0.25,0,1675,2248
3324,2,3324,0.5,0,1605,2580
3325,2,3325,0.75,0,2799,2085
3326,2,3326,0.75,0,2804,2117
3327,2,3327,0.75,0,2807,1763
3328,2,3328,1,0,2511,2586
3329,2,3329,0.75,0,2682,2727
3330,2,3330,0.5,0,1832,2960
3331,2,3331,0.5,0,2737,2483
3332,2,3332,0.5,0,2286,2426
3333,2,3333,0.5,0,2020,2578
3334,2,3334,0.75,0,2801,1691
3335,2,3335,0,0,1671,2523
3336,2,3336,0.5,0,3005,2481
3337,2,3337,0,0,2359,1875
3338,2,3338,0.5,0,1897,2230
3339,2,3339,0.25,0,1668,1921
3340,2,3340,0.25,0,2613,2507
3341,2,3341,0.75,0,2706,1763
3342,2,3342,0.25,0,2471,2692
3343,2,3343,0.5,0,2588,1608
3344,2,3344,0.5,0,1888,2474
3345,2,3345,0.75,0,1660,1664
3346,2,3346,0.75,0,3116,2657
3347,2,3347,0.5,0,2996,2707
3348,2,3348,0.25,0,2484,2120
3349,2,3349,0.5,0,2347,2952
3350,2,3350,0.25,0,1844,2668
3351,2,3351,0.5,0,1620,1835
3352,2,3352,0.25,0,1619,2862
3353,2,3353,0.25,0,1606,2337
3354,2,3354,0.5,0,2243,2378
3355,2,3355,0.75,0,2857,2736
3356,2,3356,0.5,0,1867,2652
3357,2,3357,0.5,0,1712,1862
3358,2,3358,0.25,0,2607,1800
3359,2,3359,0.5,0,1620,1904
3360,2,3360,0.75,0,2557,2960
3361,2,3361,0.25,0,2100,3054
3362,2,3362,0.5,0,3061,1631
3363,2,3363,0.25,0,1998,1935
3364,2,3364,0.5,0,2809,2273
3365,2,3365,0.5,0,2809,2707
3366,2,3366,0.75,0,2116,2249
3367,2,3367,0.5,0,2739,1774
3368,2,3368,0.5,0,1950,3027
3369,2,3369,0.75,0,2497,1924
3370,2,3370,0,0,2534,2631
3371,2,3371,0.25,0,2909,2975
3372,2,3372,0.5,0,3110,2566
3373,2,3373,0.25,0,2390,3082
3374,2,3374,0.5,0,2681,2810
3375,2,3375,0.5,0,2171,1831
3376,2,3376,0.5,0,2274,1786
3377,2,3377,0.5,0,2729,2674
3378,2,3378,0.75,0,2162,1997
3379,2,3379,1,0,2547,2643
3380,2,3380,0.75,0,3004,2340
3381,2,3381,1,0,2300,3112
3382,2,3382,0.5,0,2909,2099
3383,2,3383,0.75,0,2601,1625
3384,2,3384,1,0,2775,3085
3385,2,3385,0.75,0,1790,1947
3386,2,3386,0.25,0,1783,1801
3387,2,3387,0.5,0,2116,2718
3388,2,3388,0.5,0,2200,2953
3389,2,3389,0.25,0,2573,2595
3390,2,3390,0.5,0,1927,2450
3391,2,3391,0.5,0,2309,2313
3392,2,3392,0.25,0,2183,2651
3393,2,3393,1,0,2589,3057
3394,2,3394,0.25,0,1606,1784
3395,2,3395,0,0,2724,1970
3396,2,3396,0.5,0,2842,2069
3397,2,3397,0.25,0,2199,2821
3398,2,3398,0.5,0,2654,1823
3399,2,3399,0.5,0,2676,1768
3400,2,3400,0.25,0,1701,1791
3401,2,3401,1,0,1615,3090
3402,2,3402,0.25,0,2544,1694
3403,2,3403,0.25,0,2792,2530
3404,2,3404,0.5,0,1828,1851
3405,2,3405,0.75,0,1715,2441
3406,2,3406,0.25,0,1714,1818
3407,2,3407,0,0,1965,2305
3408,2,3408,0.5,0,2678,2911
3409,2,3409,0.5,0,2287,2345
3410,2,3410,0.75,0,2770,2340
3411,2,3411,0.75,0,2445,3103
3412,2,3412,0.75,0,2381,2231
3413,2,3413,0.5,0,2757,1674
3414,2,3414,0.25,0,2075,2037
3415,2,3415,0.75,0,3080,2696
3416,2,3416,0.5,0,2607,2384
3417,2,3417,0.25,0,2472,3088
3418,2,3418,0.75,0,2601,1914
3419,2,3419,0.75,0,2315,2612
3420,2,3420,0.75,0,2743,1973
3421,2,3421,0.25,0,1687,3097
3422,2,3422,0.5,0,1769,2212
3423,2,3423,0.75,0,1653,2872
3424,2,3424,0.25,0,2870,2691
3425,2,3425,0.75,0,2811,2328
3426,2,3426,0.75,0,1733,2953
3427,2,3427,0.75,0,2242,2823
3428,2,3428,0.25,0,1667,1627
3429,2,3429,0.5,0,1681,2234
3430,2,3430,0.5,0,2254,2572
3431,2,3431,0.5,0,2366,1796
3432,2,3432,0.25,0,2352,1838
3433,2,3433,0.75,0,2590,3028
3434,2,3434,0.5,0,2321,2971
3435,2,3435,0.5,0,1951,2377
3436,2,3436,0.25,0,1656,3066
3437,2,3437,0.5,0,2880,2649
3438,2,3438,0.5,0,1827,1854
3439,2,3439,0.25,0,1610,2106
3440,2,3440,0.25,0,1735,2738
3441,2,3441,0.5,0,1713,2965
3442,2,3442,0.5,0,2682,2283
3443,2,3443,0.5,0,1815,1786
3444,2,3444,0.5,0,2495,2037
3445,2,3445,1,0,1724,2127
3446,2,3446,0.75,0,3080,2015
3447,2,3447,0.5,0,1735,2417
3448,2,3448,0.25,0,2045,1719
3449,2,3449,1,0,2385,1629
3450,2,3450,0.25,0,2524,1923
3451,2,3451,0.25,0,2806,2046
3452,2,3452,0.75,0,3051,2345
3453,2,3453,0.25,0,1900,1968
3454,2,3454,0.75,0,2298,1777
3455,2,3455,0.75,0,2915,2863
3456,2,3456,0.5,0,2059,2672
3457,2,3457,0.5,0,3080,2149
3458,2,3458,0,0,1849,2096
3459,2,3459,0.5,0,2442,1674
3460,2,3460,0.25,0,1877,2894
3461,2,3461,0.75,0,2759,1937
3462,2,3462,0.25,0,2491,2660
3463,2,3463,0.25,0,2509,2212
3464,2,3464,0.25,0,2368,2941
3465,2,3465,0.75,0,1920,2904
3466,2,3466,0.5,0,2270,2858
3467,2,3467,0.25,0,2083,2091
3468,2,3468,0.5,0,2251,2875
3469,2,3469,1,0,2706,1988
3470,2,3470,0.25,0,2354,2787
3471,2,3471,0.5,0,2759,2962
3472,2,3472,0.5,0,2026,2053
3473,2,3473,0.5,0,1692,2409
3474,2,3474,1,0,1826,2788
3475,2,3475,0.5,0,2987,3009
3476,2,3476,0.5,0,2717,2133
3477,2,3477,0.5,0,2076,2461
3478,2,3478,0.5,0,2178,2565
3479,2,3479,0.5,0,1969,2733
3480,2,3480,0.5,0,2900,1652
3481,2,3481,0.25,0,2956,2362
3482,2,3482,0.5,0,2287,2603
3483,2,3483,0.75,0,3030,2230
3484,2,3484,0.75,0,2284,3011
3485,2,3485,0.75,0,2125,1925
3486,2,3486,0.5,0,1860,2126
3487,2,3487,0,0,2269,2746
3488,2,3488,0.5,0,2121,2571
3489,2,3489,0.25,0,3065,1899
3490,2,3490,0.75,0,2255,2191
3491,2,3491,0.25,0,2947,1702
3492,2,3492,0.5,0,2985,2221
3493,2,3493,0.75,0,1724,2911
3494,2,3494,0.25,0,2802,2292
3495,2,3495,0.25,0,2020,2399
3496,2,3496,0.25,0,1646,2498
3497,2,3497,0.25,0,1683,1890
